case,kind,history,policy,eligible,collateral,recovered,changed,status
406,add,230,mapped,True,False,True,True,compensated
406,add,230,value,True,False,False,False,conflict
406,add,230,object,True,False,False,False,conflict
406,add,230,field,True,False,False,False,conflict
406,add,230,undoscope,True,False,True,True,compensated
406,add,230,deny,True,False,False,False,denied
407,add,231,snapshot,True,True,False,True,compensated
407,add,231,mapped,True,False,True,True,compensated
407,add,231,value,True,False,False,False,conflict
407,add,231,object,True,False,False,False,conflict
407,add,231,field,True,False,False,False,conflict
407,add,231,undoscope,True,False,True,True,compensated
407,add,231,deny,True,False,False,False,denied
408,add,232,snapshot,True,True,False,True,compensated
408,add,232,mapped,True,False,True,True,compensated
408,add,232,value,True,False,True,True,compensated
408,add,232,object,True,False,False,False,conflict
408,add,232,field,True,False,True,True,compensated
408,add,232,undoscope,True,False,True,True,compensated
408,add,232,deny,True,False,False,False,denied
409,add,233,snapshot,True,True,False,True,compensated
409,add,233,mapped,True,False,True,True,compensated
409,add,233,value,True,False,True,True,compensated
409,add,233,object,True,False,False,False,conflict
409,add,233,field,True,False,True,True,compensated
409,add,233,undoscope,True,False,True,True,compensated
409,add,233,deny,True,False,False,False,denied
410,add,300,snapshot,True,True,False,True,compensated
410,add,300,mapped,True,False,True,True,compensated
410,add,300,value,True,False,False,False,conflict
410,add,300,object,True,False,False,False,conflict
410,add,300,field,True,False,False,False,conflict
410,add,300,undoscope,True,False,True,True,compensated
410,add,300,deny,True,False,False,False,denied
411,add,301,snapshot,True,True,False,True,compensated
411,add,301,mapped,True,False,True,True,compensated
411,add,301,value,True,False,False,False,conflict
411,add,301,object,True,False,False,False,conflict
411,add,301,field,True,False,False,False,conflict
411,add,301,undoscope,True,False,True,True,compensated
411,add,301,deny,True,False,False,False,denied
412,add,302,snapshot,True,True,False,True,compensated
412,add,302,mapped,True,False,True,True,compensated
412,add,302,value,True,False,False,False,conflict
412,add,302,object,True,False,False,False,conflict
412,add,302,field,True,False,False,False,conflict
412,add,302,undoscope,True,False,True,True,compensated
412,add,302,deny,True,False,False,False,denied
413,add,303,snapshot,True,True,False,True,compensated
413,add,303,mapped,True,False,True,True,compensated
413,add,303,value,True,False,False,False,conflict
413,add,303,object,True,False,False,False,conflict
413,add,303,field,True,False,False,False,conflict
413,add,303,undoscope,True,False,True,True,compensated
413,add,303,deny,True,False,False,False,denied
414,add,310,snapshot,True,True,False,True,compensated
414,add,310,mapped,True,False,True,True,compensated
414,add,310,value,True,False,False,False,conflict
414,add,310,object,True,False,False,False,conflict
414,add,310,field,True,False,False,False,conflict
414,add,310,undoscope,True,False,True,True,compensated
414,add,310,deny,True,False,False,False,denied
415,add,311,snapshot,True,True,False,True,compensated
415,add,311,mapped,True,False,True,True,compensated
415,add,311,value,True,False,False,False,conflict
415,add,311,object,True,False,False,False,conflict
415,add,311,field,True,False,False,False,conflict
415,add,311,undoscope,True,False,True,True,compensated
415,add,311,deny,True,False,False,False,denied
416,add,312,snapshot,True,True,False,True,compensated
416,add,312,mapped,True,False,True,True,compensated
416,add,312,value,True,False,False,False,conflict
416,add,312,object,True,False,False,False,conflict
416,add,312,field,True,False,False,False,conflict
416,add,312,undoscope,True,False,True,True,compensated
416,add,312,deny,True,False,False,False,denied
417,add,313,snapshot,True,True,False,True,compensated
417,add,313,mapped,True,False,True,True,compensated
417,add,313,value,True,False,False,False,conflict
417,add,313,object,True,False,False,False,conflict
417,add,313,field,True,False,False,False,conflict
417,add,313,undoscope,True,False,True,True,compensated
417,add,313,deny,True,False,False,False,denied
418,add,320,snapshot,True,True,False,True,compensated
418,add,320,mapped,True,False,True,True,compensated
418,add,320,value,True,False,False,False,conflict
418,add,320,object,True,False,False,False,conflict
418,add,320,field,True,False,False,False,conflict
418,add,320,undoscope,True,False,True,True,compensated
418,add,320,deny,True,False,False,False,denied
419,add,321,snapshot,True,True,False,True,compensated
419,add,321,mapped,True,False,True,True,compensated
419,add,321,value,True,False,False,False,conflict
419,add,321,object,True,False,False,False,conflict
419,add,321,field,True,False,False,False,conflict
419,add,321,undoscope,True,False,True,True,compensated
419,add,321,deny,True,False,False,False,denied
420,add,322,snapshot,True,True,False,True,compensated
420,add,322,mapped,True,False,True,True,compensated
420,add,322,value,True,False,True,True,compensated
420,add,322,object,True,False,False,False,conflict
420,add,322,field,True,False,True,True,compensated
420,add,322,undoscope,True,False,True,True,compensated
420,add,322,deny,True,False,False,False,denied
421,add,323,snapshot,True,True,False,True,compensated
421,add,323,mapped,True,False,True,True,compensated
421,add,323,value,True,False,True,True,compensated
421,add,323,object,True,False,False,False,conflict
421,add,323,field,True,False,True,True,compensated
421,add,323,undoscope,True,False,True,True,compensated
421,add,323,deny,True,False,False,False,denied
422,add,330,snapshot,True,True,False,True,compensated
422,add,330,mapped,True,False,True,True,compensated
422,add,330,value,True,False,False,False,conflict
422,add,330,object,True,False,False,False,conflict
422,add,330,field,True,False,False,False,conflict
422,add,330,undoscope,True,False,True,True,compensated
422,add,330,deny,True,False,False,False,denied
423,add,331,snapshot,True,True,False,True,compensated
423,add,331,mapped,True,False,True,True,compensated
423,add,331,value,True,False,False,False,conflict
423,add,331,object,True,False,False,False,conflict
423,add,331,field,True,False,False,False,conflict
423,add,331,undoscope,True,False,True,True,compensated
423,add,331,deny,True,False,False,False,denied
424,add,332,snapshot,True,True,False,True,compensated
424,add,332,mapped,True,False,True,True,compensated
424,add,332,value,True,False,True,True,compensated
424,add,332,object,True,False,False,False,conflict
424,add,332,field,True,False,True,True,compensated
424,add,332,undoscope,True,False,True,True,compensated
424,add,332,deny,True,False,False,False,denied
425,add,333,snapshot,True,True,False,True,compensated
425,add,333,mapped,True,False,True,True,compensated
425,add,333,value,True,False,True,True,compensated
425,add,333,object,True,False,False,False,conflict
425,add,333,field,True,False,True,True,compensated
425,add,333,undoscope,True,False,True,True,compensated
425,add,333,deny,True,False,False,False,denied
426,add,0000,snapshot,True,True,False,True,compensated
426,add,0000,mapped,True,False,True,True,compensated
426,add,0000,value,True,False,False,False,conflict
426,add,0000,object,True,False,False,False,conflict
426,add,0000,field,True,False,False,False,conflict
426,add,0000,undoscope,True,False,True,True,compensated
426,add,0000,deny,True,False,False,False,denied
427,add,0001,snapshot,True,True,False,True,compensated
427,add,0001,mapped,True,False,True,True,compensated
427,add,0001,value,True,False,False,False,conflict
427,add,0001,object,True,False,False,False,conflict
427,add,0001,field,True,False,False,False,conflict
427,add,0001,undoscope,True,False,True,True,compensated
427,add,0001,deny,True,False,False,False,denied
428,add,0002,snapshot,True,True,False,True,compensated
428,add,0002,mapped,True,False,True,True,compensated
428,add,0002,value,True,False,False,False,conflict
428,add,0002,object,True,False,False,False,conflict
428,add,0002,field,True,False,False,False,conflict
428,add,0002,undoscope,True,False,True,True,compensated
428,add,0002,deny,True,False,False,False,denied
429,add,0003,snapshot,True,True,False,True,compensated
429,add,0003,mapped,True,False,True,True,compensated
429,add,0003,value,True,False,False,False,conflict
429,add,0003,object,True,False,False,False,conflict
429,add,0003,field,True,False,False,False,conflict
429,add,0003,undoscope,True,False,True,True,compensated
429,add,0003,deny,True,False,False,False,denied
430,add,0010,snapshot,True,True,False,True,compensated
430,add,0010,mapped,True,False,True,True,compensated
430,add,0010,value,True,False,False,False,conflict
430,add,0010,object,True,False,False,False,conflict
430,add,0010,field,True,False,False,False,conflict
430,add,0010,undoscope,True,False,True,True,compensated
430,add,0010,deny,True,False,False,False,denied
431,add,0011,snapshot,True,True,False,True,compensated
431,add,0011,mapped,True,False,True,True,compensated
431,add,0011,value,True,False,False,False,conflict
431,add,0011,object,True,False,False,False,conflict
431,add,0011,field,True,False,False,False,conflict
431,add,0011,undoscope,True,False,True,True,compensated
431,add,0011,deny,True,False,False,False,denied
432,add,0012,snapshot,True,True,False,True,compensated
432,add,0012,mapped,True,False,True,True,compensated
432,add,0012,value,True,False,True,True,compensated
432,add,0012,object,True,False,False,False,conflict
432,add,0012,field,True,False,False,False,conflict
432,add,0012,undoscope,True,False,True,True,compensated
432,add,0012,deny,True,False,False,False,denied
433,add,0013,snapshot,True,True,False,True,compensated
433,add,0013,mapped,True,False,True,True,compensated
433,add,0013,value,True,False,True,True,compensated
433,add,0013,object,True,False,False,False,conflict
433,add,0013,field,True,False,False,False,conflict
433,add,0013,undoscope,True,False,True,True,compensated
433,add,0013,deny,True,False,False,False,denied
434,add,0020,snapshot,True,True,False,True,compensated
434,add,0020,mapped,True,False,True,True,compensated
434,add,0020,value,True,False,False,False,conflict
434,add,0020,object,True,False,False,False,conflict
434,add,0020,field,True,False,False,False,conflict
434,add,0020,undoscope,True,False,True,True,compensated
434,add,0020,deny,True,False,False,False,denied
435,add,0021,snapshot,True,True,False,True,compensated
435,add,0021,mapped,True,False,True,True,compensated
